Date,FNGS,AAPL,META,GOOGL,AMZN,NFLX,NVDA,AVGO,PLTR,CRWD,MSFT,NOW,TSLA
2021-03-01,30.579999923706055,124.58336639404297,263.0723571777344,102.70697021484375,157.3070068359375,55.06399917602539,13.802933692932129,44.042972564697266,24.809999465942383,223.39999389648438,227.8769989013672,111.29399871826172,239.47666931152344
2021-03-02,29.979999542236328,121.9803695678711,257.2033386230469,102.44992065429688,154.72650146484375,54.78200149536133,13.368654251098633,43.22704315185547,24.479999542236328,222.10000610351562,224.92437744140625,109.86000061035156,228.81333923339844
2021-03-03,28.84000015258789,118.99713897705078,253.63827514648438,99.81632232666016,150.25,52.06999969482422,12.768842697143555,41.65721893310547,23.59000015258789,210.6199951171875,218.8557891845703,103.19999694824219,217.73333740234375
2021-03-04,28.084999084472656,117.1155776977539,255.85281372070312,100.93387603759766,148.8784942626953,51.12900161743164,12.335562705993652,39.90569305419922,24.729999542236328,192.99000549316406,218.05747985839844,98.1259994506836,207.14666748046875
2021-03-05,28.309999465942383,118.37319946289062,262.44671630859375,104.06719207763672,150.0229949951172,51.638999938964844,12.426552772521973,40.494930267333984,23.950000762939453,183.1199951171875,222.7412567138672,97.39199829101562,199.31666564941406
2021-03-08,26.850000381469727,113.44014739990234,253.53895568847656,99.62227630615234,147.59750366210938,49.33300018310547,11.56074047088623,37.89596176147461,22.520000457763672,179.75,218.69227600097656,92.80999755859375,187.6666717529297
2021-03-09,28.639999389648438,118.05149841308594,263.8965759277344,101.25296783447266,153.1425018310547,50.64400100708008,12.489448547363281,39.90658187866211,24.260000228881836,199.10000610351562,224.83786010742188,97.79000091552734,224.52667236328125
2021-03-10,28.260000228881836,116.96934509277344,263.0623779296875,101.0460205078125,152.8820037841797,50.45399856567383,12.437575340270996,39.36591720581055,24.75,194.86000061035156,223.5298614501953,94.80000305175781,222.68666076660156
2021-03-11,29.347000122070312,118.8996353149414,271.9801025390625,104.23939514160156,155.67950439453125,52.305999755859375,12.961535453796387,40.814292907714844,26.729999542236328,205.8000030517578,228.05967712402344,100.5739974975586,233.1999969482422
2021-03-12,28.854000091552734,117.99298095703125,266.53814697265625,101.7313461303711,154.47450256347656,51.801998138427734,12.824374198913574,40.58759307861328,26.920000076293945,199.0,226.73252868652344,97.84400177001953,231.2433319091797
2021-03-15,29.239999771118164,120.87871551513672,271.8510437011719,101.9516830444336,154.08399963378906,52.025001525878906,13.15880012512207,42.35081100463867,26.790000915527344,200.5500030517578,225.82846069335938,99.35399627685547,235.97999572753906
