Date,QQQ,NVDA,AAPL,MSFT,AMZN,TSLA,GOOGL,META,GOOG,AVGO,COST
2021-09-09,369.1412048339844,22.13141632080078,150.68447875976562,287.08868408203125,174.20799255371094,251.6199951171875,142.464599609375,375.37786865234375,143.83470153808594,45.09197998046875,443.50738525390625
2021-09-10,366.3395080566406,22.43179702758789,145.69651794433594,285.6014099121094,173.45750427246094,245.42333984375,139.81956481933594,376.0630798339844,140.864501953125,45.51777648925781,442.7649841308594
2021-09-13,366.08660888671875,22.10646629333496,146.2637939453125,286.8376770019531,172.85850524902344,247.6666717529297,141.26515197753906,373.898193359375,142.39698791503906,45.5917854309082,437.52978515625
2021-09-14,365.0457763671875,22.1962833404541,144.865234375,289.5419616699219,172.5,248.163330078125,141.47555541992188,373.9180603027344,142.33843994140625,45.85768508911133,436.3400573730469
2021-09-15,367.7598876953125,22.295074462890625,145.7552032470703,294.3999938964844,173.7895050048828,251.94332885742188,143.34642028808594,371.3261413574219,144.12501525878906,46.5767936706543,438.54827880859375
2021-09-16,368.01275634765625,22.1962833404541,145.52049255371094,294.786376953125,174.41200256347656,252.3300018310547,142.53306579589844,370.4721374511719,143.2987518310547,46.35841369628906,441.0040588378906
2021-09-17,363.6546630859375,21.854984283447266,142.85047912597656,289.6192626953125,173.12600708007812,253.163330078125,139.744140625,362.19000244140625,140.410400390625,46.235069274902344,437.3870849609375
2021-09-20,356.1403503417969,21.06960105895996,139.799072265625,284.2395935058594,167.7864990234375,243.38999938964844,137.6792449951172,353.23260498046875,137.9821014404297,45.21350860595703,429.4200134277344
2021-09-21,356.57855224609375,21.202329635620117,140.27825927734375,284.7225341796875,167.18150329589844,246.4600067138672,137.99038696289062,355.000244140625,138.60693359375,45.19233322143555,430.34326171875
2021-09-22,359.9093017578125,21.895896911621094,142.6450958251953,288.373291015625,169.00250244140625,250.64666748046875,139.23150634765625,340.82916259765625,139.88931274414062,46.07595443725586,430.5527038574219
2021-09-23,363.2301330566406,22.435787200927734,143.60357666015625,289.31988525390625,170.8000030517578,251.2133331298828,140.15701293945312,343.56011962890625,140.7707061767578,46.41743469238281,430.9809875488281
2021-09-24,363.5709533691406,22.035606384277344,143.69158935546875,289.11700439453125,171.2760009765625,258.1300048828125,141.14854431152344,350.5115661621094,141.57118225097656,46.47449493408203,445.23028564453125
2021-09-27,360.66888427734375,21.615482330322266,142.1756591796875,284.1141357421875,170.2899932861328,263.78668212890625,140.01409912109375,351.12725830078125,140.4476318359375,46.46805953979492,438.3863830566406
2021-09-28,350.4627685546875,20.656448364257812,138.7916717529297,273.8281555175781,165.79800415039062,259.1866760253906,134.81137084960938,338.2869873046875,135.17019653320312,45.19509506225586,425.81243896484375
2021-09-29,349.8882141113281,20.47482681274414,139.69143676757812,274.2917175292969,165.05599975585938,260.4366760253906,133.34597778320312,337.2541198730469,133.5195770263672,45.0533561706543,430.0386962890625
2021-09-30,348.60272216796875,20.67341423034668,138.3906707763672,272.2828369140625,164.2519989013672,258.49334716796875,132.67356872558594,337.03570556640625,132.27342224121094,44.63454818725586,427.7161560058594
2021-10-01,350.7646484375,20.699363708496094,139.515380859375,279.21734619140625,164.16299438476562,258.40667724609375,135.51907348632812,340.6305847167969,135.44662475585938,44.857295989990234,426.7452392578125
2021-10-04,343.4022521972656,19.691444396972656,136.08253479003906,273.4321594238281,159.48899841308594,260.510009765625,132.6571807861328,323.967041015625,132.7692108154297,43.808006286621094,418.9495544433594
2021-10-05,348.0378723144531,20.40896224975586,138.0092315673828,278.8890380859375,161.0500030517578,260.1966552734375,135.00294494628906,330.65032958984375,135.1632537841797,44.679649353027344,424.7558898925781
2021-10-06,350.26800537109375,20.65744972229004,138.8796844482422,283.0903015136719,163.10049438476562,260.9166564941406,136.5334014892578,331.3256530761719,136.3314971923828,44.988922119140625,427.7066345214844
2021-10-07,353.4817810058594,21.03168296813965,140.14132690429688,284.7709045410156,165.1215057373047,264.53668212890625,138.1809539794922,326.936279296875,138.1493682861328,45.46202087402344,431.06671142578125
2021-10-08,351.7190856933594,20.78818130493164,139.75987243652344,284.7709045410156,164.43099975585938,261.8299865722656,138.73724365234375,327.760498046875,139.01336669921875,45.36353302001953,430.0957336425781
2021-10-11,349.0215148925781,20.6524600982666,139.67190551757812,284.17205810546875,162.31500244140625,263.9800109863281,137.87228393554688,323.1924133300781,137.81387329101562,45.31659698486328,428.04931640625
2021-10-12,347.80413818359375,20.62850570678711,138.4004669189453,282.8681945800781,162.3665008544922,268.5733337402344,135.42578125,321.5240173339844,135.69525146484375,44.66676712036133,425.3555908203125
2021-10-13,350.5893859863281,20.895959854125977,137.81369018554688,286.18096923828125,164.21400451660156,270.3599853515625,136.5502471923828,322.2886962890625,136.87342834472656,44.64191818237305,423.861083984375
2021-10-14,357.0461120605469,21.701303482055664,140.6009979248047,292.40081787109375,164.9929962158203,272.7733459472656,140.0924835205078,326.2510070800781,140.35928344726562,45.80074691772461,428.96307373046875
2021-10-15,359.295654296875,21.817060470581055,141.65728759765625,293.8109436035156,170.4510040283203,281.010009765625,140.307861328125,322.5072021484375,140.6203155517578,46.3207893371582,430.60980224609375
2021-10-18,362.90869140625,22.176319122314453,143.3297119140625,296.78564453125,172.33700561523438,290.03668212890625,141.70730590820312,333.0137939453125,141.89625549316406,46.330909729003906,439.7095642089844
2021-10-19,365.6549987792969,22.24418067932129,145.4911346435547,297.6935119628906,172.20750427246094,288.0899963378906,142.162841796875,337.63153076171875,142.75135803222656,46.97797393798828,444.592529296875
2021-10-20,365.1777648925781,22.057565689086914,145.98013305664062,296.90155029296875,170.7530059814453,288.6000061035156,140.70587158203125,338.4160461425781,141.3548126220703,46.885929107666016,447.153076171875
2021-10-21,367.4079284667969,22.645357131958008,146.19534301757812,300.1369323730469,171.75050354003906,298.0,140.82199096679688,339.5084533691406,141.71759033203125,47.32406234741211,454.2538757324219
2021-10-22,364.3207702636719,22.679290771484375,145.42266845703125,298.5916748046875,166.77749633789062,303.2266540527344,136.53489685058594,322.3581848144531,137.59304809570312,47.440032958984375,458.78472900390625
2021-10-25,368.0506896972656,23.11838150024414,145.37376403808594,297.5968933105469,166.01849365234375,341.6199951171875,136.41627502441406,326.409912109375,137.73992919921875,48.05305099487305,466.50433349609375
2021-10-26,369.2095947265625,24.66619300842285,146.03887939453125,299.5091552734375,168.80349731445312,339.4766540527344,138.26380920410156,313.6192626953125,138.63223266601562,49.13915252685547,462.1542663574219
2021-10-27,370.06658935546875,24.400737762451172,145.57916259765625,312.1227722167969,169.62449645996094,345.9533386230469,145.12100219726562,310.05413818359375,145.3374481201172,48.14876937866211,465.5618896484375
2021-10-28,374.1763000488281,24.889734268188477,149.21743774414062,313.262451171875,172.32850646972656,359.0133361816406,144.7552490234375,314.7215576171875,145.04116821289062,48.74337387084961,467.66900634765625
2021-10-29,376.01678466796875,25.514448165893555,146.50833129882812,320.2838134765625,168.6215057373047,371.3333435058594,146.93580627441406,321.3254699707031,147.16671752929688,48.9366569519043,468.6318359375
2021-11-01,377.3023376464844,25.77391242980957,145.68678283691406,318.1107177734375,165.90550231933594,402.86334228515625,142.42091369628906,327.6910095214844,142.70372009277344,48.603458404541016,468.94647216796875
2021-11-02,378.87994384765625,26.34673309326172,146.72344970703125,321.74224853515625,165.6374969482422,390.6666564941406,144.3418731689453,325.80413818359375,144.77716064453125,49.43368148803711,473.827880859375
2021-11-03,382.9020080566406,26.543323516845703,148.16114807128906,322.5824890136719,169.1999969482422,404.6199951171875,145.49864196777344,329.319580078125,145.69723510742188,49.9215202331543,478.9189758300781
2021-11-04,387.8102722167969,29.7397403717041,147.64283752441406,324.9391174316406,173.85000610351562,409.9700012207031,147.15562438964844,333.520263671875,147.576171875,50.49678421020508,491.5896911621094
2021-11-05,388.1803283691406,29.690847396850586,148.17172241210938,324.5721435546875,175.94949340820312,407.36334228515625,147.73577880859375,338.763671875,148.12998962402344,51.4448356628418,489.2060852050781
2021-11-08,387.6544494628906,30.740684509277344,147.3489990234375,325.4703369140625,174.44900512695312,387.64666748046875,147.9134063720703,336.27105712890625,148.2396697998047,51.447601318359375,480.3299865722656
2021-11-09,384.9861145019531,30.593984603881836,147.71136474609375,324.4659118652344,178.81149291992188,341.1666564941406,147.80177307128906,333.0436096191406,148.13746643066406,51.34174728393555,485.00164794921875
2021-11-10,379.3280029296875,29.3984432220459,144.88075256347656,319.4919128417969,174.1024932861328,355.98333740234375,144.7994384765625,325.36724853515625,145.5344696044922,50.51058578491211,481.95074462890625
2021-11-11,380.3797607421875,30.327533721923828,144.831787109375,321.06622314453125,173.625,354.5033264160156,144.6733856201172,325.4665222167969,145.65554809570312,51.120845794677734,488.30999755859375
