exg_time,trade_price,trade_qty
2024-01-19 07:14:30.848135+00:00,12920,400
2024-01-19 07:14:39.389743+00:00,12920,1200
2024-01-19 07:14:41.027563+00:00,12920,400
2024-01-19 07:14:49.898283+00:00,12920,200
2024-01-19 07:14:58.956443+00:00,12920,100
2024-01-19 07:15:02.468859+00:00,12920,100
2024-01-19 07:15:07.696034+00:00,12920,400
2024-01-19 07:16:35.235185+00:00,12920,100
2024-01-19 07:16:43.315363+00:00,12920,500
2024-01-19 07:17:11.180274+00:00,12930,400
2024-01-19 07:17:28.794601+00:00,12920,100
2024-01-19 07:18:59.478356+00:00,12920,100
2024-01-19 07:19:01.259796+00:00,12920,1000
2024-01-19 07:19:09.044778+00:00,12930,100
2024-01-19 07:19:09.044778+00:00,12930,100
2024-01-19 07:19:09.044778+00:00,12930,1000
2024-01-19 07:19:09.044778+00:00,12930,1000
2024-01-19 07:19:09.044778+00:00,12930,100
2024-01-19 07:19:09.044778+00:00,12930,1000
2024-01-19 07:19:09.044778+00:00,12930,1000
2024-01-19 07:19:09.044778+00:00,12930,500
2024-01-19 07:19:09.044778+00:00,12930,2200
2024-01-19 07:19:09.044778+00:00,12930,5300
2024-01-19 07:19:09.045188+00:00,12930,2200
2024-01-19 07:19:09.165463+00:00,12920,300
2024-01-19 07:19:09.226298+00:00,12930,800
2024-01-19 07:19:10.481020+00:00,12930,1700
2024-01-19 07:19:10.481020+00:00,12930,300
2024-01-19 07:19:10.481020+00:00,12930,100
2024-01-19 07:19:10.481020+00:00,12930,200
2024-01-19 07:19:10.481020+00:00,12930,1000
2024-01-19 07:19:10.481020+00:00,12930,1000
2024-01-19 07:19:10.481020+00:00,12930,200
2024-01-19 07:19:10.481020+00:00,12930,400
2024-01-19 07:19:10.481020+00:00,12930,1900
2024-01-19 07:19:16.702873+00:00,12920,500
2024-01-19 07:19:19.376029+00:00,12930,100
2024-01-19 07:19:19.376029+00:00,12930,1300
2024-01-19 07:19:25.689914+00:00,12920,1100
2024-01-19 07:19:36.068096+00:00,12930,2700
2024-01-19 07:19:36.068096+00:00,12930,400
2024-01-19 07:19:36.068096+00:00,12930,1000
2024-01-19 07:19:36.068096+00:00,12930,1000
2024-01-19 07:19:36.068096+00:00,12930,500
2024-01-19 07:19:36.068096+00:00,12930,500
2024-01-19 07:19:36.068096+00:00,12930,900
2024-01-19 07:19:36.068096+00:00,12930,100
2024-01-19 07:19:36.068096+00:00,12930,200
2024-01-19 07:19:36.068096+00:00,12930,500
2024-01-19 07:19:36.068096+00:00,12930,2000
2024-01-19 07:19:36.068096+00:00,12930,300
2024-01-19 07:19:36.068096+00:00,12930,900
2024-01-19 07:19:36.068096+00:00,12930,1000
2024-01-19 07:19:36.068096+00:00,12930,200
2024-01-19 07:19:36.068096+00:00,12930,1900
2024-01-19 07:19:36.073168+00:00,12930,13100
2024-01-19 07:19:36.073168+00:00,12930,600
2024-01-19 07:19:36.073168+00:00,12930,100
2024-01-19 07:19:36.073168+00:00,12930,1200
2024-01-19 07:19:36.073297+00:00,12930,400
2024-01-19 07:19:36.073297+00:00,12930,1400
2024-01-19 07:19:36.073297+00:00,12930,100
2024-01-19 07:19:36.073297+00:00,12930,3000
2024-01-19 07:19:36.073297+00:00,12930,300
2024-01-19 07:19:36.073297+00:00,12930,400
2024-01-19 07:19:36.073297+00:00,12930,400
2024-01-19 07:19:36.073297+00:00,12930,100
2024-01-19 07:19:36.073297+00:00,12930,300
2024-01-19 07:19:36.073309+00:00,12930,300
2024-01-19 07:19:36.073309+00:00,12930,2000
2024-01-19 07:19:36.073309+00:00,12930,2000
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,1000
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,500
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,500
2024-01-19 07:19:36.073309+00:00,12930,1400
2024-01-19 07:19:36.073309+00:00,12930,800
2024-01-19 07:19:36.073309+00:00,12930,2400
2024-01-19 07:19:36.073309+00:00,12930,200
2024-01-19 07:19:36.073309+00:00,12930,2000
2024-01-19 07:19:36.073309+00:00,12930,1000
2024-01-19 07:19:36.073309+00:00,12930,400
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,1900
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,700
2024-01-19 07:19:36.073309+00:00,12930,700
2024-01-19 07:19:36.073309+00:00,12930,100
2024-01-19 07:19:36.073309+00:00,12930,1100
2024-01-19 07:19:38.191244+00:00,12940,100
2024-01-19 07:19:38.191244+00:00,12940,500
2024-01-19 07:19:38.191244+00:00,12940,200
2024-01-19 07:19:38.191244+00:00,12940,400
2024-01-19 07:19:39.250346+00:00,12930,2600
2024-01-19 07:19:39.250346+00:00,12930,600
2024-01-19 07:19:40.241237+00:00,12930,900
2024-01-19 07:19:40.241237+00:00,12930,2300
